1,1,415,449,129,269,1,-1,-1,-1
1,2,581,443,97,269,1,-1,-1,-1
1,3,1347,415,153,377,1,-1,-1,-1
1,4,1429,423,161,339,1,-1,-1,-1
1,5,621,459,79,193,1,-1,-1,-1
1,10,473,453,103,261,1,-1,-1,-1
1,16,541,459,43,99,1,-1,-1,-1
1,18,1365,429,49,139,1,-1,-1,-1
1,19,1249,443,43,105,1,-1,-1,-1
1,20,1015,431,47,119,1,-1,-1,-1
1,22,975,457,37,79,1,-1,-1,-1
2,1,413,449,131,269,1,-1,-1,-1
2,2,579,443,97,269,1,-1,-1,-1
2,3,1353,413,155,379,1,-1,-1,-1
2,4,1437,421,157,341,1,-1,-1,-1
2,5,621,457,79,195,1,-1,-1,-1
2,10,473,451,103,263,1,-1,-1,-1
2,16,539,459,43,99,1,-1,-1,-1
2,18,1367,427,49,139,1,-1,-1,-1
2,19,1249,443,43,105,1,-1,-1,-1
2,20,1013,431,47,119,1,-1,-1,-1
2,22,975,455,37,81,1,-1,-1,-1
3,1,413,449,133,269,1,-1,-1,-1
3,2,579,443,97,269,1,-1,-1,-1
3,3,1359,413,157,381,1,-1,-1,-1
3,4,1445,421,155,343,1,-1,-1,-1
3,5,621,457,79,195,1,-1,-1,-1
3,10,473,451,103,263,1,-1,-1,-1
3,16,539,459,43,99,1,-1,-1,-1
3,18,1369,427,49,139,1,-1,-1,-1
3,19,1249,443,43,105,1,-1,-1,-1
3,20,1013,431,47,119,1,-1,-1,-1
3,22,975,455,37,81,1,-1,-1,-1
4,1,411,449,137,271,1,-1,-1,-1
4,2,579,443,97,269,1,-1,-1,-1
4,3,1365,413,159,381,1,-1,-1,-1
4,4,1453,421,153,345,1,-1,-1,-1
4,5,621,457,81,195,1,-1,-1,-1
4,10,473,451,103,263,1,-1,-1,-1
4,16,539,459,43,99,1,-1,-1,-1
4,18,1371,427,49,139,1,-1,-1,-1
4,19,1249,443,43,105,1,-1,-1,-1
4,20,1013,431,47,119,1,-1,-1,-1
4,22,977,455,37,81,1,-1,-1,-1
5,1,411,449,139,271,1,-1,-1,-1
5,2,579,443,97,269,1,-1,-1,-1
5,3,1373,413,161,383,1,-1,-1,-1
5,4,1463,421,149,345,1,-1,-1,-1
5,5,623,457,79,197,1,-1,-1,-1
5,10,473,451,103,263,1,-1,-1,-1
5,16,539,459,43,99,1,-1,-1,-1
5,18,1375,427,49,139,1,-1,-1,-1
5,19,1249,443,43,105,1,-1,-1,-1
5,20,1013,431,47,119,1,-1,-1,-1
5,22,977,455,37,81,1,-1,-1,-1
6,1,411,449,141,271,1,-1,-1,-1
6,2,579,443,97,269,1,-1,-1,-1
6,3,1379,413,163,385,1,-1,-1,-1
6,4,1471,421,147,347,1,-1,-1,-1
6,5,623,457,79,197,1,-1,-1,-1
6,10,473,451,103,263,1,-1,-1,-1
6,16,539,459,43,99,1,-1,-1,-1
6,18,1377,427,49,139,1,-1,-1,-1
6,19,1249,443,43,105,1,-1,-1,-1
6,20,1013,431,47,119,1,-1,-1,-1
6,22,979,455,37,81,1,-1,-1,-1
7,1,409,449,145,273,1,-1,-1,-1
7,2,579,443,97,269,1,-1,-1,-1
7,3,1385,413,165,385,1,-1,-1,-1
7,4,1479,421,143,349,1,-1,-1,-1
7,5,623,457,81,197,1,-1,-1,-1
7,10,473,451,105,265,1,-1,-1,-1
7,16,537,459,43,99,1,-1,-1,-1
7,18,1379,427,49,139,1,-1,-1,-1
7,19,1249,443,43,105,1,-1,-1,-1
7,20,1013,431,47,119,1,-1,-1,-1
7,22,979,455,37,81,1,-1,-1,-1
8,1,409,449,147,273,1,-1,-1,-1
8,2,579,443,97,269,1,-1,-1,-1
8,3,1391,413,167,387,1,-1,-1,-1
