1,1,260,450,102,262,1,1,1
2,1,262,449,102,263,1,1,1
3,1,264,449,102,263,1,1,1
4,1,266,448,102,264,1,1,1
5,1,268,448,102,264,1,1,1
6,1,270,448,102,264,1,1,1
7,1,272,448,103,264,1,1,1
8,1,274,448,103,264,1,1,1
9,1,276,448,104,264,1,1,1
10,1,278,447,104,265,1,1,1
11,1,280,447,105,265,1,1,1
12,1,282,446,105,266,1,1,1
13,1,284,446,106,266,1,1,1
14,1,286,446,106,266,1,1,1
15,1,289,446,106,266,1,1,1
16,1,291,446,106,266,1,1,1
17,1,294,446,106,266,1,1,1
18,1,299,447,103,262,1,1,1
19,1,304,449,100,258,1,1,1
20,1,309,451,97,254,1,1,1
21,1,315,453,94,250,1,1,1
22,1,313,452,96,251,1,1,1
23,1,311,451,99,252,1,1,1
24,1,310,450,101,253,1,1,0.89216
25,1,308,449,104,254,1,1,0.73333
26,1,307,448,106,255,1,1,0.59813
27,1,310,447,105,255,1,1,0.48113
28,1,313,446,105,255,1,1,0.36792
29,1,317,445,104,255,1,1,0.26667
30,1,320,444,104,255,1,1,0.15238
31,1,324,443,103,256,1,1,0.038462
32,1,324,443,101,257,1,1,0
33,1,324,443,100,259,1,1,0
34,1,324,444,99,260,1,1,0
35,1,325,444,97,261,1,1,0
36,1,325,445,96,262,1,1,0
37,1,325,445,95,264,1,1,0
38,1,326,446,93,265,1,1,0
39,1,332,444,100,268,1,1,0
40,1,338,442,107,272,1,1,0
41,1,344,440,114,276,1,1,0
42,1,346,439,114,277,1,1,0
43,1,348,439,115,277,1,1,0
44,1,350,438,115,278,1,1,0
45,1,352,438,116,278,1,1,0
46,1,351,437,113,279,1,1,0
47,1,351,437,110,279,1,1,0
48,1,350,437,108,279,1,1,0
49,1,350,437,105,279,1,1,0
50,1,350,437,102,280,1,1,0.029126
51,1,356,436,108,280,1,1,0.11927
52,1,363,436,113,280,1,1,0.096491
53,1,370,436,118,280,1,1,0.07563
54,1,370,435,117,280,1,1,0.12712
55,1,371,435,116,280,1,1,0.33333
56,1,371,434,115,280,1,1,0.55172
57,1,372,434,114,280,1,1,0.76522
58,1,370,434,116,278,1,1,0.98291
59,1,369,434,117,276,1,1,1
60,1,368,435,118,274,1,1,1
61,1,373,435,115,273,1,1,1
62,1,379,435,111,272,1,1,1
63,1,384,435,109,271,1,1,1
64,1,390,435,105,270,1,1,1
65,1,395,435,102,269,1,1,1
66,1,401,436,99,268,1,1,1
67,1,403,435,105,271,1,1,1
68,1,405,434,111,274,1,1,1
69,1,408,434,116,276,1,1,1
70,1,410,435,116,273,1,1,1
71,1,412,437,116,270,1,1,1
72,1,414,438,116,268,1,1,1
73,1,416,440,117,265,1,1,1
74,1,414,439,119,267,1,1,1
75,1,412,438,122,270,1,1,1
76,1,410,437,125,273,1,1,1
77,1,409,436,127,276,1,1,1
78,1,412,432,121,279,1,1,1
79,1,416,428,115,283,1,1,1
80,1,420,428,113,282,1,1,1
81,1,424,428,112,282,1,1,1
82,1,429,428,110,282,1,1,1
83,1,433,428,108,281,1,1,1
84,1,438,428,106,281,1,1,1
85,1,442,428,105,281,1,1,1
86,1,447,429,103,280,1,1,1
87,1,446,428,112,284,1,1,1
88,1,446,428,121,288,1,1,1
89,1,446,428,130,292,1,1,1
90,1,459,426,120,286,1,1,1
91,1,459,426,115,285,1,1,1
92,1,460,426,109,284,1,1,1
93,1,461,427,103,283,1,1,1
94,1,463,425,105,287,1,1,1
95,1,465,423,107,291,1,1,1
96,1,467,421,109,295,1,1,1
97,1,470,420,111,298,1,1,1
98,1,467,419,116,297,1,1,1
99,1,465,418,120,297,1,1,1
100,1,462,417,125,297,1,1,1
101,1,460,416,130,297,1,1,1
102,1,458,415,130,300,1,1,1
103,1,456,415,130,303,1,1,1
104,1,454,414,130,307,1,1,1
105,1,452,414,130,310,1,1,1
106,1,464,418,130,306,1,1,1
107,1,464,418,128,305,1,1,1
108,1,464,418,127,305,1,1,1
109,1,464,418,126,304,1,1,1
110,1,465,419,124,303,1,1,1
111,1,460,418,126,305,1,1,1
112,1,455,417,128,307,1,1,1
113,1,451,416,130,310,1,1,1
114,1,455,414,121,310,1,1,1
115,1,460,412,112,310,1,1,1
116,1,465,410,103,310,1,1,1
117,1,462,407,106,315,1,1,1
118,1,459,405,110,319,1,1,1
119,1,456,403,114,323,1,1,1
120,1,453,401,118,327,1,1,1
121,1,451,399,121,331,1,1,1
122,1,450,402,119,326,1,1,1
123,1,450,405,116,321,1,1,1
124,1,450,408,114,317,1,1,1
125,1,449,405,113,322,1,1,1
126,1,449,402,112,327,1,1,1
127,1,448,399,112,332,1,1,1
128,1,448,397,111,337,1,1,1
129,1,446,394,111,338,1,1,1
130,1,449,394,116,341,1,1,1
131,1,451,393,113,341,1,1,1
132,1,453,393,111,341,1,1,1
133,1,451,393,114,342,1,1,1
134,1,449,393,118,344,1,1,1
135,1,448,393,121,346,1,1,1
136,1,446,393,121,348,1,1,1
137,1,445,393,120,351,1,1,1
138,1,444,394,121,349,1,1,1
139,1,444,395,122,348,1,1,1
140,1,444,396,123,346,1,1,1
141,1,443,397,125,345,1,1,1
142,1,443,398,126,343,1,1,1
143,1,443,399,127,342,1,1,0.97793
144,1,443,397,129,345,1,1,1
145,1,443,395,131,349,1,1,0.99297
146,1,443,394,134,352,1,1,1
147,1,443,392,136,355,1,1,1
148,1,443,390,138,359,1,1,1
149,1,443,389,141,362,1,1,1
150,1,442,386,141,364,1,1,1
151,1,442,384,140,365,1,1,1
152,1,442,382,139,366,1,1,0.82143
153,1,444,382,141,369,1,1,0.8169
154,1,446,383,144,372,1,1,0.8069
155,1,448,384,146,374,1,1,0.80272
156,1,450,385,149,377,1,1,0.79333
157,1,452,386,152,380,1,1,0.79085
158,1,455,385,147,380,1,1,0.77703
159,1,458,385,142,380,1,1,0.76923
160,1,461,385,138,379,1,1,0.7554
161,1,464,385,133,379,1,1,0.63433
162,1,467,385,129,379,1,1,0.50769
163,1,468,384,138,383,1,1,0.41727
164,1,469,384,148,386,1,1,0.19463
165,1,470,384,158,390,1,1,0
166,1,473,383,158,391,1,1,0
167,1,476,383,159,392,1,1,0
168,1,479,382,159,393,1,1,0
169,1,482,382,160,394,1,1,0
170,1,482,381,160,395,1,1,0
171,1,482,380,161,396,1,1,0.00093292
172,1,482,380,161,397,1,1,0.0065141
173,1,482,379,162,398,1,1,0.015683
174,1,482,378,162,399,1,1,0.013113
175,1,483,378,162,400,1,1,0.0079862
176,1,489,378,162,400,1,1,0
177,1,495,378,163,401,1,1,0
178,1,501,378,163,402,1,1,0
179,1,507,378,164,402,1,1,0
180,1,513,378,164,403,1,1,0
181,1,520,378,164,404,1,1,0
182,1,523,377,164,405,1,1,0
183,1,526,377,165,405,1,1,0
184,1,529,376,165,406,1,1,0
185,1,532,376,166,406,1,1,0
186,1,532,375,167,407,1,1,0
187,1,533,375,167,408,1,1,0
188,1,533,375,168,408,1,1,0.0097221
189,1,534,375,168,409,1,1,0.23628
190,1,542,374,167,410,1,1,0.55486
191,1,550,373,167,411,1,1,0.54866
192,1,558,372,166,412,1,1,0.48836
193,1,566,372,166,412,1,1,0.25444
194,1,573,372,165,411,1,1,0.016274
195,1,580,372,165,411,1,1,0.0051468
196,1,587,372,164,410,1,1,0
197,1,594,372,164,410,1,1,0
198,1,601,372,163,409,1,1,0
199,1,608,372,162,409,1,1,0
200,1,615,372,161,408,1,1,0
201,1,622,372,160,408,1,1,0
202,1,629,372,159,407,1,1,0
203,1,636,372,159,407,1,1,0
204,1,643,372,158,406,1,1,0
205,1,650,372,158,406,1,1,0
206,1,657,372,157,406,1,1,0
207,1,664,372,157,406,1,1,0
208,1,671,372,156,406,1,1,0.24204
209,1,678,372,156,406,1,1,0.27213
210,1,687,370,161,406,1,1,0.22603
211,1,696,369,166,405,1,1,0.17442
212,1,705,368,171,404,1,1,0.12531
213,1,714,367,177,403,1,1,0.087301
214,1,719,367,170,404,1,1,0.059779
215,1,724,368,163,404,1,1,0.023969
216,1,729,369,156,404,1,1,0.009562
217,1,734,370,150,404,1,1,0.0080124
218,1,741,370,149,403,1,1,0.0087789
219,1,748,370,149,403,1,1,0.0066997
220,1,755,370,148,402,1,1,0.0044299
221,1,762,370,148,402,1,1,0.0023315
222,1,769,370,147,401,1,1,0
223,1,776,370,146,401,1,1,0
224,1,783,370,145,400,1,1,0
225,1,790,370,144,400,1,1,0
226,1,797,370,143,399,1,1,0
227,1,804,370,143,399,1,1,0
228,1,811,370,142,398,1,1,0
229,1,818,370,142,398,1,1,0
230,1,825,369,141,398,1,1,0
231,1,832,369,141,398,1,1,0
232,1,839,368,140,398,1,1,0
233,1,846,368,140,398,1,1,0
234,1,853,368,139,398,1,1,0
235,1,860,368,138,398,1,1,0
236,1,867,368,137,398,1,1,0
237,1,874,368,136,398,1,1,0
238,1,880,367,136,403,1,1,0
239,1,887,367,136,407,1,1,0
240,1,894,367,136,411,1,1,0
241,1,901,367,135,407,1,1,0
242,1,908,367,134,404,1,1,0
243,1,915,367,134,401,1,1,0
244,1,922,367,133,398,1,1,0
245,1,930,368,132,394,1,1,0
246,1,937,368,131,393,1,1,0.0023842
247,1,944,368,130,393,1,1,0.045802
248,1,951,368,129,392,1,1,0.069231
249,1,958,368,128,392,1,1,0.085271
250,1,964,368,128,391,1,1,0.10078
251,1,971,368,128,390,1,1,0.12403
252,1,977,368,128,389,1,1,0.13953
253,1,984,368,128,388,1,1,0.16279
254,1,990,368,128,387,1,1,0.17829
255,1,997,368,127,386,1,1,0.19531
256,1,1003,368,127,385,1,1,0.20312
257,1,1010,368,126,384,1,1,0.17323
258,1,1016,368,126,383,1,1,0.13386
259,1,1023,369,126,381,1,1,0.10236
260,1,1029,369,126,380,1,1,0.062992
261,1,1036,370,126,378,1,1,0
262,1,1042,370,126,377,1,1,0
263,1,1049,370,125,376,1,1,0
264,1,1055,370,125,375,1,1,0
265,1,1062,370,124,374,1,1,0
266,1,1068,370,124,372,1,1,0
267,1,1075,371,124,370,1,1,0
268,1,1081,371,124,368,1,1,0
269,1,1088,372,124,366,1,1,0
270,1,1094,372,124,365,1,1,0
271,1,1101,373,124,363,1,1,0
272,1,1107,373,124,362,1,1,0
273,1,1114,374,124,360,1,1,0
274,1,1120,374,124,359,1,1,0
275,1,1127,374,123,358,1,1,0
276,1,1133,374,123,357,1,1,0
277,1,1140,374,122,356,1,1,0
278,1,1146,374,122,355,1,1,0
279,1,1153,375,122,353,1,1,0
280,1,1159,375,122,352,1,1,0
281,1,1166,376,122,350,1,1,0
282,1,1172,376,122,348,1,1,0
283,1,1179,376,121,347,1,1,0
284,1,1185,376,121,345,1,1,0
285,1,1192,376,120,344,1,1,0
286,1,1198,376,120,343,1,1,0
287,1,1205,377,120,341,1,1,0
288,1,1211,377,120,340,1,1,0
289,1,1218,378,120,338,1,1,0
290,1,1224,378,120,337,1,1,0
291,1,1231,378,119,336,1,1,0
292,1,1237,378,119,335,1,1,0
293,1,1244,378,118,334,1,1,0
294,1,1250,378,118,333,1,1,0
295,1,1257,379,118,331,1,1,0
296,1,1263,379,118,330,1,1,0
297,1,1270,380,118,328,1,1,0
298,1,1276,380,118,327,1,1,0
299,1,1283,381,118,325,1,1,0
300,1,1289,381,118,324,1,1,0
301,1,1296,382,118,322,1,1,0
302,1,1300,382,118,321,1,1,0
303,1,1305,383,117,319,1,1,0
304,1,1309,383,117,318,1,1,0
305,1,1314,384,116,316,1,1,0
306,1,1319,385,115,314,1,1,0
307,1,1324,386,115,313,1,1,0
308,1,1329,387,114,311,1,1,0
309,1,1334,388,114,310,1,1,0
310,1,1339,389,113,308,1,1,0
311,1,1344,390,113,307,1,1,0.0087719
312,1,1349,391,112,305,1,1,0
313,1,1354,392,112,304,1,1,0
314,1,1358,392,112,303,1,1,0
315,1,1363,393,112,302,1,1,0
316,1,1367,393,112,301,1,1,0
317,1,1372,394,112,300,1,1,0
318,1,1377,395,111,298,1,1,0
319,1,1382,396,111,297,1,1,0
320,1,1387,397,110,295,1,1,0
321,1,1392,398,110,294,1,1,0
322,1,1397,399,109,292,1,1,0
323,1,1402,400,108,290,1,1,0
324,1,1407,401,107,288,1,1,0
325,1,1412,402,106,286,1,1,0
326,1,1417,403,105,284,1,1,0
327,1,1422,404,105,283,1,1,0
328,1,1427,405,104,281,1,1,0
329,1,1432,406,104,280,1,1,0
330,1,1436,406,104,279,1,1,0
331,1,1441,407,104,278,1,1,0
332,1,1445,407,104,277,1,1,0
333,1,1450,408,104,276,1,1,0
334,1,1454,408,104,275,1,1,0
335,1,1459,408,103,275,1,1,0
336,1,1463,408,103,274,1,1,0
337,1,1468,408,102,274,1,1,0
338,1,1472,408,102,273,1,1,0
339,1,1477,408,102,273,1,1,0
340,1,1481,408,102,272,1,1,0
341,1,1486,408,102,272,1,1,0
342,1,1490,408,102,271,1,1,0
343,1,1495,409,101,270,1,1,0
344,1,1499,409,101,269,1,1,0
345,1,1504,410,100,268,1,1,0
346,1,1508,410,100,267,1,1,0
347,1,1513,410,99,267,1,1,0
348,1,1517,410,99,266,1,1,0
349,1,1522,410,98,266,1,1,0
350,1,1527,410,97,265,1,1,0
351,1,1532,410,97,265,1,1,0
352,1,1537,410,96,264,1,1,0
353,1,1542,410,96,264,1,1,0
354,1,1546,410,96,263,1,1,0
355,1,1551,410,95,263,1,1,0
356,1,1555,410,95,262,1,1,0
357,1,1560,410,94,262,1,1,0
358,1,1564,410,94,261,1,1,0
359,1,1569,411,94,260,1,1,0
360,1,1573,411,94,259,1,1,0
361,1,1578,412,94,258,1,1,0
362,1,1582,412,94,257,1,1,0
363,1,1587,412,93,257,1,1,0
364,1,1591,412,93,256,1,1,0
365,1,1596,412,92,256,1,1,0
366,1,1600,412,92,255,1,1,0
367,1,1605,412,91,255,1,1,0
368,1,1609,412,91,254,1,1,0
369,1,1614,412,90,254,1,1,0
370,1,1618,412,89,253,1,1,0
371,1,1622,413,89,252,1,1,0
372,1,1626,413,88,251,1,1,0
373,1,1630,414,88,250,1,1,0
374,1,1633,414,87,249,1,1,0
375,1,1636,414,87,249,1,1,0
376,1,1639,414,86,248,1,1,0
377,1,1642,414,86,248,1,1,0
378,1,1645,414,86,247,1,1,0
379,1,1648,414,86,247,1,1,0
380,1,1651,414,86,246,1,1,0
381,1,1654,414,86,246,1,1,0
382,1,1657,414,85,245,1,1,0
383,1,1660,414,85,245,1,1,0
384,1,1663,414,84,244,1,1,0
385,1,1666,414,84,244,1,1,0
386,1,1669,414,83,243,1,1,0
387,1,1672,414,83,243,1,1,0
388,1,1675,414,82,242,1,1,0
389,1,1678,414,82,242,1,1,0
390,1,1681,414,81,241,1,1,0
391,1,1684,414,81,241,1,1,0
392,1,1687,414,80,240,1,1,0
393,1,1690,414,80,240,1,1,0
394,1,1693,414,80,239,1,1,0
395,1,1696,414,80,239,1,1,0
