1,1,466,139,91,193.68,1,-1,-1,-1
1,2,389,151,108,209.03,1,-1,-1,-1
1,6,485,145,16.667,55.039,0,-1,-1,-1
1,7,526,138,15.667,53.861,0,-1,-1,-1
1,8,545,143,14.667,47.346,0,-1,-1,-1
1,9,569,146,12.667,45.613,0,-1,-1,-1
2,1,483,139,82.631,196.02,1,-1,-1,-1
2,2,403,149,99.134,210.87,1,-1,-1,-1
2,6,486,145,18.431,55.462,0,-1,-1,-1
2,7,526,137,16.618,53.825,0,-1,-1,-1
2,8,545,143,13.674,47.638,0,-1,-1,-1
2,9,567,145,12.913,45.826,0,-1,-1,-1
3,1,500,140,73.333,198.42,1,-1,-1,-1
3,2,419,148,89.667,213.21,1,-1,-1,-1
3,6,487,146,20,55.891,0,-1,-1,-1
3,7,526,137,17.667,54.282,0,-1,-1,-1
3,8,544,143,12.667,47.927,0,-1,-1,-1
3,9,567,145,12.667,46.1,0,-1,-1,-1
4,1,511,140,75.734,200.87,1,-1,-1,-1
4,2,434,147,89.444,215.59,1,-1,-1,-1
4,6,488,146,20.618,56.328,0,-1,-1,-1
4,7,526,137,16.502,54.747,0,-1,-1,-1
4,8,548,143,10.873,48.223,0,-1,-1,-1
4,9,567,145,13.18,46.377,0,-1,-1,-1
5,1,522,140,77.333,203.38,1,-1,-1,-1
5,2,450,147,88.667,218.02,1,-1,-1,-1
5,6,489,146,21,56.771,0,-1,-1,-1
5,7,526,137,15,55.22,0,-1,-1,-1
5,8,551,143,9,48.522,0,-1,-1,-1
5,9,566,145,13.667,46.658,0,-1,-1,-1
6,1,530,140,78.618,205.96,1,-1,-1,-1
6,2,457,150,99.41,218.59,1,-1,-1,-1
6,6,490,146,19.791,57.221,0,-1,-1,-1
6,7,523,137,15.141,55.7,0,-1,-1,-1
6,8,547,142,12.046,48.825,0,-1,-1,-1
6,9,569,145,13.598,46.942,0,-1,-1,-1
7,1,538,141,79,207.17,1,-1,-1,-1
7,2,464,154,109.67,214.68,1,-1,-1,-1
7,6,492,146,18.333,57.678,0,-1,-1,-1
7,7,519,137,15,56.189,0,-1,-1,-1
7,8,543,142,15,49.132,0,-1,-1,-1
7,9,571,145,13.5,47.23,0,-1,-1,-1
8,1,559,142,67.94,208.4,1,-1,-1,-1
8,2,486,153,91.999,216.48,1,-1,-1,-1
8,6,494,146,18.993,58.044,0,-1,-1,-1
8,7,520,137,16.169,56.461,0,-1,-1,-1
8,8,543,142,16.788,49.461,0,-1,-1,-1
8,9,570,145,12.843,47.482,0,-1,-1,-1
9,1,581,142,56.333,209.65,1,-1,-1,-1
9,2,509,151,73,218.33,1,-1,-1,-1
9,3,220,143,58.667,167.36,1,-1,-1,-1
9,6,496,146,19.667,58.416,0,-1,-1,-1
9,7,522,137,17.667,56.735,0,-1,-1,-1
9,8,543,143,18.333,49.796,0,-1,-1,-1
9,9,568,145,12,47.737,0,-1,-1,-1
10,1,589,143,74.367,210.91,1,-1,-1,-1
10,2,520,149,92.614,220.24,1,-1,-1,-1
10,3,228,142,66.577,168.99,1,-1,-1,-1
10,6,497,146,18.658,58.791,0,-1,-1,-1
10,7,521,137,16.611,57.01,0,-1,-1,-1
10,8,543,143,18.145,50.135,0,-1,-1,-1
10,9,569,145,15.832,47.995,0,-1,-1,-1
11,1,597,144,92,212.18,1,-1,-1,-1
11,2,530,147,111.33,222.19,1,-1,-1,-1
11,3,236,142,74,170.65,1,-1,-1,-1
11,6,498,145,17.667,59.179,1,-1,-1,-1
11,7,520,137,16,57.288,0,-1,-1,-1
11,8,543,143,17.667,50.478,0,-1,-1,-1
11,9,569,145,19.5,48.256,0,-1,-1,-1
