2,-1,155,265,26,59,2.0863,-1,-1,-1
3,-1,247,197,28.326,64.279,16.815,-1,-1,-1
3,-1,10,148,86.667,196.67,12.251,-1,-1,-1
3,-1,156,262,28.326,64.279,3.8612,-1,-1,-1
4,-1,251,201,26,59,28.59,-1,-1,-1
5,-1,263,205,26,59,27.061,-1,-1,-1
5,-1,152,247,40,90.769,15.087,-1,-1,-1
5,-1,215,205,26,59,11.638,-1,-1,-1
6,-1,271,201,26,59,21.973,-1,-1,-1
6,-1,146,173,74.286,168.57,19.661,-1,-1,-1
7,-1,150,193,62.22,141.19,26.638,-1,-1,-1
7,-1,275,201,26,59,24.94,-1,-1,-1
8,-1,157,173,74.286,168.57,30.752,-1,-1,-1
8,-1,283,205,26,59,23.709,-1,-1,-1
9,-1,157,173,74.286,168.57,31.546,-1,-1,-1
9,-1,291,205,26,59,15.882,-1,-1,-1
10,-1,157,174,80,181.54,33.212,-1,-1,-1
10,-1,299,201,28.326,64.279,22.889,-1,-1,-1
10,-1,141,195,30.847,69.999,19.88,-1,-1,-1
10,-1,40,147,94.545,214.55,10.574,-1,-1,-1
11,-1,50,148,86.667,196.67,26.592,-1,-1,-1
11,-1,169,174,80,181.54,25.745,-1,-1,-1
11,-1,307,205,26,59,20.576,-1,-1,-1
12,-1,180,184,74.286,168.57,29.87,-1,-1,-1
12,-1,317,201,28.326,64.279,21.85,-1,-1,-1
13,-1,182,174,80,181.54,23.711,-1,-1,-1
13,-1,321,201,28.326,64.279,17.301,-1,-1,-1
14,-1,194,174,80,181.54,37.587,-1,-1,-1
14,-1,76,130,104,236,19.985,-1,-1,-1
14,-1,335,200,30.847,69.999,14.565,-1,-1,-1
15,-1,210,162,86.667,196.67,26.307,-1,-1,-1
15,-1,345,200,30.847,69.999,24.793,-1,-1,-1
15,-1,126,156,43.854,99.515,8.393,-1,-1,-1
16,-1,210,162,86.667,196.67,29.604,-1,-1,-1
16,-1,352,201,28.326,64.279,16.293,-1,-1,-1
17,-1,210,162,86.667,196.67,29.979,-1,-1,-1
17,-1,352,197,28.326,64.279,9.601,-1,-1,-1
18,-1,210,162,86.667,196.67,19.835,-1,-1,-1
19,-1,215,162,94.545,214.55,18.986,-1,-1,-1
20,-1,218,186,80,181.54,25.145,-1,-1,-1
20,-1,123,141,47.893,108.68,6.7852,-1,-1,-1
21,-1,210,175,86.667,196.67,20.438,-1,-1,-1
22,-1,215,162,94.545,214.55,11.206,-1,-1,-1
23,-1,215,162,94.545,214.55,9.169,-1,-1,-1
23,-1,112,132,56.877,129.07,2.7205,-1,-1,-1
24,-1,112,132,56.877,129.07,1.0406,-1,-1,-1
26,-1,220,162,104,236,7.6943,-1,-1,-1
32,-1,407,209,26,59,30.97,-1,-1,-1
33,-1,412,181,36.769,83.436,32.891,-1,-1,-1
33,-1,247,137,125.53,284.85,5.2624,-1,-1,-1
34,-1,427,205,26,59,14.769,-1,-1,-1
34,-1,365,186,33.548,76.129,12.342,-1,-1,-1
34,-1,247,156,125.53,284.85,12.111,-1,-1,-1
